# theta1,theta2 in radians, 100 Hz
-0.5921495812,1.3316400722
-0.5921495812,1.3316486315
-0.5921495812,1.3316571908
-0.5921495812,1.3316657501
-0.5921495812,1.3316743094
-0.5921495812,1.3316828687
-0.5921495812,1.3316914281
-0.5921495812,1.3316999874
-0.5921495812,1.3317085467
-0.5921495812,1.3317171060
-0.5921495812,1.3317256653
-0.5921495812,1.3317342246
-0.5921495812,1.3317427839
-0.5921495812,1.3317513432
-0.5921495812,1.3317599026
-0.5921495812,1.3317684619
-0.5921495812,1.3317770212
-0.5921495812,1.3317855805
-0.5921495812,1.3317941398
-0.5921495812,1.3318026991
-0.5921495812,1.3318112584
-0.5921495812,1.3318198177
-0.5921495812,1.3318283771
-0.5921495812,1.3318369364
-0.5921495812,1.3318454957
-0.5921495812,1.3318540550
-0.5921495812,1.3318626143
-0.5921495812,1.3318711736
-0.5921495812,1.3318797329
-0.5921495812,1.3318882922
-0.5921495812,1.3318968516
-0.5921495812,1.3319054109
-0.5921495812,1.3319139702
-0.5921495812,1.3319225295
-0.5921495812,1.3319310888
-0.5921495812,1.3319396481
-0.5921495812,1.3319482074
-0.5921495812,1.3319567667
-0.5921495812,1.3319653261
-0.5921495812,1.3319738854
-0.5921495812,1.3319824447
-0.5921495812,1.3319910040
-0.5921495812,1.3319995633
-0.5921495812,1.3320081226
-0.5921495812,1.3320166819
-0.5921495812,1.3320252412
-0.5921495812,1.3320338006
-0.5921495812,1.3320423599
-0.5921495812,1.3320509192
-0.5921495812,1.3320594785
-0.5921495812,1.3320680378
-0.5921495812,1.3320765971
-0.5921495812,1.3320851564
-0.5921495812,1.3320937157
-0.5921495812,1.3321022751
-0.5921495812,1.3321108344
-0.5921495812,1.3321193937
-0.5921495812,1.3321279530
-0.5921495812,1.3321365123
-0.5921495812,1.3321450716
-0.5921495812,1.3321536309
-0.5921495812,1.3321621902
-0.5921495812,1.3321707496
-0.5921495812,1.3321793089
-0.5921495812,1.3321878682
-0.5921495812,1.3321964275
-0.5921495812,1.3322049868
-0.5921495812,1.3322135461
-0.5921495812,1.3322221054
-0.5921495812,1.3322306647
-0.5921495812,1.3322392241
-0.5921495812,1.3322477834
-0.5921495812,1.3322563427
-0.5921495812,1.3322649020
-0.5921495812,1.3322734613
-0.5921495812,1.3322820206
-0.5921495812,1.3322905799
-0.5921495812,1.3322991392
-0.5921495812,1.3323076986
-0.5921495812,1.3323162579
-0.5921495812,1.3323248172
-0.5921495812,1.3323333765
